name,artist,id,danceability,acousticness,liveness,loudness,speechiness,mood
Lollipop,Sid Sriram,https://open.spotify.com/embed/track/5ZtrYdXOsYCRLXuGKR7nt6?utm_source=generator,0.612,0.343,0.126,0.751452665,0.043,romantic
Sande Poddula,Ilaiyaraaja,https://open.spotify.com/embed/track/7L5L1iNlkkSfzdYcuNdjNk?utm_source=generator,0.538,0.633,0.323,0.811019399,0.0502,Chill
Ayyayo Ayyayo,S. Rajeswara Rao,https://open.spotify.com/embed/track/543ZU06W4YkICrpcNn8XoS?utm_source=generator,0.519,0.838,0.789,0.806758247,0.0923,cheerful
Gili Giligas,Chakri,https://open.spotify.com/embed/track/6BQ8arQgffLVGyJdajQSXK?utm_source=generator,0.768,0.114,0.561,0.76322298,0.0738,energetic
Tauba Tauba,Devi Sri Prasad,https://open.spotify.com/embed/track/6jeTxPEe1RBt3SVKnpZXvo?utm_source=generator,0.756,0.2,0.771,0.798444531,0.0972,cheerful
Saavirahe,Bharath Manchiraju,https://open.spotify.com/embed/track/4DxSz6K9n6w8SKERAxBhfg?utm_source=generator,0.593,0.0147,0.588,0.663041211,0.025,energetic
Jai Jai Ganesha,Mani Sharma,https://open.spotify.com/embed/track/6dS5AExPdc3F6GmtxeaePv?utm_source=generator,0.811,0.111,0.0876,0.741053071,0.286,energetic
Vevela Jejelive,Ghantadi Krishna,https://open.spotify.com/embed/track/2Muezfu5PN1xqyLqZIPbfr?utm_source=generator,0.609,0.406,0.108,0.842933341,0.0675,romantic
Yey Chikittha,Ramana Gogula,https://open.spotify.com/embed/track/14EQIE6878pGC6kgdIzsEK?utm_source=generator,0.792,0.578,0.0582,0.700110254,0.051,romantic
Manasa Cheppave,Sekhar Mopoori,https://open.spotify.com/embed/track/0lAMcC2T17uOs4HwA1ZsHm?utm_source=generator,0.706,0.759,0.153,0.741202062,0.103,Chill
Anademanantina Tirupathi,Laxmi,https://open.spotify.com/embed/track/7gr6AZ9kgzGqvS5LoyAkgV?utm_source=generator,0.854,0.335,0.138,0.802884472,0.0923,energetic
Deepali,RaghavaLawrence,https://open.spotify.com/embed/track/6nmqcWriTyvwAXmS40k1yN?utm_source=generator,0.819,0.0154,0.523,0.708870944,0.128,energetic
Musugu Veyyoddu,Devi Sri Prasad,https://open.spotify.com/embed/track/6Aa2xJJWP9UuviIwYWJqjB?utm_source=generator,0.793,0.0575,0.182,0.81942251,0.207,energetic
Varsham Munduga,Joshua Sridhar,https://open.spotify.com/embed/track/19o5ECC3CTmK34a3x4pOPv?utm_source=generator,0.741,0.318,0.246,0.7955243,0.0424,energetic
Eenaadu Kattukunna,S. P. Kodandapani,https://open.spotify.com/embed/track/1sNKmBoDMJDUNrMjfmg8TM?utm_source=generator,0.488,0.593,0.364,0.671593313,0.0659,cheerful
Nuvante Nakistamani,R. P. Patnaik,https://open.spotify.com/embed/track/1DpG1xxz90gjxjmbuNc4Z7?utm_source=generator,0.677,0.247,0.109,0.78420096,0.0752,energetic
Pade Pade Kannulive,Pendyala,https://open.spotify.com/embed/track/7iDoEtrMSh1ZfBJuYTDYNc?utm_source=generator,0.561,0.971,0.148,0.651807265,0.123,Chill
Kamareddy Chinnadi,Paligiri Rajendar,https://open.spotify.com/embed/track/3Tg3HWGs0U2rM7U4FWBElt?utm_source=generator,0.761,0.0185,0.162,0.819392711,0.0612,energetic
Sreekaram Edi Maro Charithraki,Koti,https://open.spotify.com/embed/track/7xbW3J0Q7LEEidoQZhUPQN?utm_source=generator,0.588,0.23,0.147,0.725677166,0.0723,energetic
Catch Me,Devi Sri Prasad,https://open.spotify.com/embed/track/6dSCy1adfcAILYyEhXRRa8?utm_source=generator,0.775,0.0837,0.0384,0.742542984,0.0685,energetic
Nacchinavuro,Shirisha,https://open.spotify.com/embed/track/6pJKlaMumw6GifNM46EDuX?utm_source=generator,0.81,0.583,0.148,0.821001818,0.249,romantic
"Dinchak (From ""Red"")",Keerthana Sharma,https://open.spotify.com/embed/track/0iT2FnhutL3yJh7DXy1SOG?utm_source=generator,0.853,0.136,0.0465,0.834619625,0.22,energetic
Kallumoosi,Gopi Sundar,https://open.spotify.com/embed/track/55uVx1s7InHUFdyw3iDJny?utm_source=generator,0.854,0.337,0.0649,0.732053994,0.0554,energetic
Nunugu Misalodu,M. M. Keeravani,https://open.spotify.com/embed/track/7a7badaPkBz9NWMWnPTwN5?utm_source=generator,0.647,0.346,0.081,0.635507613,0.137,romantic
Eandibe Ettaaga Undi,M. M. Keeravani,https://open.spotify.com/embed/track/4eAwLxeHYE9Tg1tbju2uz7?utm_source=generator,0.53,0.7,0.278,0.639619774,0.463,Chill
Goronka Gootike,K. V. Mahadevan,https://open.spotify.com/embed/track/0KRZMowU4Q66i81DWCcCLM?utm_source=generator,0.562,0.769,0.146,0.603474478,0.0544,Chill
Sirula Nosage,Vandemataram Srinivas,https://open.spotify.com/embed/track/0HfKdr3yjChjL0195O6QNx?utm_source=generator,0.492,0.199,0.218,0.84296314,0.0639,energetic
Pranam Pothunna,Yuvan Shankar Raja,https://open.spotify.com/embed/track/2yyOgnukcQCppigRdL0IX1?utm_source=generator,0.618,0.777,0.11,0.723829673,0.0298,Chill
Aaskasam Eenatido,Ilaiyaraaja,https://open.spotify.com/embed/track/69qYaWssICBZIbhryZ5VSb?utm_source=generator,0.699,0.905,0.079,0.621502429,0.052,Chill
Oura Ammaka Chella,M. M. Keeravani,https://open.spotify.com/embed/track/06eQc1YB0r8HCO9uQmgAYs?utm_source=generator,0.605,0.837,0.0947,0.656992163,0.0986,Chill
Natho Vasthava,Devi Sri Prasad,https://open.spotify.com/embed/track/7doa67iBLqeFDhMKcMOJHx?utm_source=generator,0.674,0.312,0.192,0.732113591,0.169,energetic
Ninnu Nannu,Mickey J. Meyer,https://open.spotify.com/embed/track/4IflXd2hWBaw2jHX7SqRRZ?utm_source=generator,0.609,0.788,0.0969,0.682141899,0.0242,Chill
Nu Eppude Pilla,D. Imman,https://open.spotify.com/embed/track/4PgN4l9BBg907YY4ABgYxD?utm_source=generator,0.473,0.113,0.139,0.818141184,0.0946,energetic
"Bellam Sridevi - From ""Supreme""",Various Artists,https://open.spotify.com/embed/track/3uROXkvHbttFQN6n7T9WRb?utm_source=generator,0.626,0.0529,0.827,0.78420096,0.23,cheerful
Okapari,Unnikrishnan,https://open.spotify.com/embed/track/15QrLntRt8kyIUgyamY6l4?utm_source=generator,0.405,0.82,0.239,0.722309962,0.164,Chill
Hey Menina,Chaitan Bharadwaj,https://open.spotify.com/embed/track/2XZI0bjOzPgZ5LSp4w54sx?utm_source=generator,0.762,0.374,0.214,0.787329777,0.0954,romantic
Pibare Rama Rasam,Phani Narayana,https://open.spotify.com/embed/track/2qQY4aob8d9hyS7AZSUEEb?utm_source=generator,0.496,0.773,0.0842,0.655949224,0.106,Chill
Sakkanodu,A-B,https://open.spotify.com/embed/track/3EE5WItAPZdnKNL8GNj6lF?utm_source=generator,0.895,0.3,0.115,0.72147561,0.245,energetic
Annapoorne Visalakshi (Raga: Sama; Tala: Adi),Sikkil Mala Chandrasekhar,https://open.spotify.com/embed/track/3Jn8RXs7HOZLuChY5ba18t?utm_source=generator,0.519,0.966,0.0905,0.620727674,0.107,Chill
Puttintollu Tharimesaaru,K. Chakravarthy,https://open.spotify.com/embed/track/2lbx1JdGd0Gr7deuaBI0yF?utm_source=generator,0.704,0.971,0.108,0.75035013,0.247,Chill
Okey Oka Lokam,Arun Chiluveru,https://open.spotify.com/embed/track/0CHCU726JnK7AIdbqrzN9Y?utm_source=generator,0.757,0.258,0.103,0.788581305,0.0793,energetic
"Chick Chiklet - From ""Rikshavodu""",Baba Sehgal,https://open.spotify.com/embed/track/2g0iUyNrTKn9258eqxMtQn?utm_source=generator,0.886,0.0919,0.584,0.865997199,0.103,energetic
Devudey Dhigi,R. P. Patnaik,https://open.spotify.com/embed/track/4Y3HG8mmJYpHN05X7SWWHI?utm_source=generator,0.793,0.2,0.191,0.791769719,0.121,energetic
Eyi Raja,Thaman S,https://open.spotify.com/embed/track/2R8JubrAwOWuUuKifnI7H4?utm_source=generator,0.697,0.643,0.108,0.721892786,0.0765,romantic
O Maghuve Neetho,Chakri,https://open.spotify.com/embed/track/6omfoMnhgrfOc7D5CaGkhR?utm_source=generator,0.684,0.175,0.233,0.761137102,0.0577,energetic
Yemaindo Yemo Ee Vela,Deva,https://open.spotify.com/embed/track/4HPS8T93nJ7OYUMtycARmW?utm_source=generator,0.749,0.192,0.246,0.610357877,0.106,energetic
Kondakaki,Harris Jayaraj,https://open.spotify.com/embed/track/6foVpQQXApEJ7SgJqWgzbC?utm_source=generator,0.775,0.0982,0.0549,0.757114336,0.181,energetic
Panchirey,Shankar-Ehsaan-Loy,https://open.spotify.com/embed/track/7lnoKCjdDeOi4N8233zlO6?utm_source=generator,0.706,0.0418,0.0799,0.732500968,0.0309,energetic
Dil Mangey More,Chakri,https://open.spotify.com/embed/track/1yT9F0UJR45gbb5WfdHUK4?utm_source=generator,0.79,0.0834,0.0729,0.781399923,0.0781,energetic
Thassadiyya,Devi Sri Prasad,https://open.spotify.com/embed/track/5HVuVRgtLFrACoiB8vv4Ah?utm_source=generator,0.798,0.169,0.0542,0.820674037,0.0514,energetic
Ekkada Ekkada,Mani Sharma,https://open.spotify.com/embed/track/1nV9Nxh5bCYnJ372qcFIbT?utm_source=generator,0.634,0.185,0.34,0.747459698,0.074,energetic
O Sakkanoda,Santhosh Narayanan,https://open.spotify.com/embed/track/2gOQUNjZkQ5z3AtKlEZoag?utm_source=generator,0.754,0.733,0.176,0.792842457,0.0625,romantic
Raja Raja Aradhithe Niroshta Thistra Adi Muthiah Bhagavathar,Kadri Gopalnath & A.K.Palanivel,https://open.spotify.com/embed/track/5j6XtnG3AkyeZqiIdDEisW?utm_source=generator,0.626,0.757,0.0814,0.809887065,0.0785,Chill
"Allari Motha (From ""Brahmastra (Telugu)"")",Pritam,https://open.spotify.com/embed/track/02WBEBJJX1R2UrYSUrAPi6?utm_source=generator,0.654,0.0428,0.249,0.828242796,0.119,energetic
Ramakathanu Vinarayyaa,Ghantasala,https://open.spotify.com/embed/track/7wjAq8RdPSpgnnYUekd7e5?utm_source=generator,0.386,0.993,0.549,0.62835603,0.0799,Chill
Cherlapatelguda Kale Vamshi Memorable Song,A Clement,https://open.spotify.com/embed/track/2xL5cHWXgOuiwTdYGgNAVe?utm_source=generator,0.742,0.483,0.122,0.710569445,0.169,romantic
Paddade Pegguraa Maavayya,G. V. Prakash,https://open.spotify.com/embed/track/0hRFTD6yU0yIxaaZ4TxhLN?utm_source=generator,0.892,0.508,0.214,0.791143955,0.206,romantic
Dum Dum Dolu Baaje,Anup Rubens,https://open.spotify.com/embed/track/5MyESNJmP58jGZMF97hljq?utm_source=generator,0.844,0.168,0.33,0.773980154,0.223,energetic
Em Maya Chesavo,Anup Rubens,https://open.spotify.com/embed/track/1CBzlaKlSBkb1x3jv27t5y?utm_source=generator,0.805,0.157,0.0468,0.731756012,0.0444,energetic
Nenu Puttanu,K. V. Mahadevan,https://open.spotify.com/embed/track/10g4CE0VLs4ywXGepPna8L?utm_source=generator,0.705,0.818,0.112,0.826186716,0.142,Chill
Thee Thee Theeyanee,A.R. Rahman,https://open.spotify.com/embed/track/0vXFArdnih49HFWhPeqom3?utm_source=generator,0.765,0.665,0.0698,0.509133168,0.0698,romantic
Raga Bhairavi / Raagam-Taanam,T. N. Krishnan,https://open.spotify.com/embed/track/11N16vE0jjIFgLaz6jN4XF?utm_source=generator,0.4,0.991,0.134,0.563276617,0.0387,Chill
Jai Balayya,Thaman S,https://open.spotify.com/embed/track/798gW1ukNF0nQir6XLiUH2?utm_source=generator,0.764,0.597,0.197,0.785541881,0.121,romantic
Kashmiri Loyalo,K. Chakravarthy,https://open.spotify.com/embed/track/6VXiHWJVUPy9aM3OV8dTTm?utm_source=generator,0.586,0.793,0.113,0.792633869,0.0923,Chill
Anuragame Mantramga,S.A. Rajkumar,https://open.spotify.com/embed/track/27sLbeSvAZg72EHF6r1WmN?utm_source=generator,0.716,0.528,0.461,0.921600763,0.0522,cheerful
Pachani Chilukalu,Hariharan,https://open.spotify.com/embed/track/3YFsWxInJgwOgZ5WvfJqjL?utm_source=generator,0.747,0.154,0.0376,0.483894037,0.0353,energetic
Ramuloo Ramulaa,Thaman S,https://open.spotify.com/embed/track/7vGMTsKLnCOKqIjFhwWRYR?utm_source=generator,0.663,0.415,0.158,0.827915015,0.152,romantic
Samajavaragamana,Thaman S,https://open.spotify.com/embed/track/3j9DrRebdWK1jkpOw9FZUy?utm_source=generator,0.568,0.91,0.124,0.783277213,0.0345,Chill
Pyaari Saha,Harsha Prawin,https://open.spotify.com/embed/track/7rmI4K0Ae7iY5v4DxgXSSi?utm_source=generator,0.854,0.35,0.208,0.791084359,0.0579,romantic
Nagumomu,K. V. Mahadevan,https://open.spotify.com/embed/track/6nTNrn1bfkbowgJrY8QZmx?utm_source=generator,0.418,0.521,0.379,0.854226884,0.0557,cheerful
Laalu Darwaja,Mani Sharma,https://open.spotify.com/embed/track/2Oh3Gctahc7NnLiy598erR?utm_source=generator,0.767,0.189,0.109,0.813850234,0.285,energetic
Cinema Choopistha Mama,Thaman S,https://open.spotify.com/embed/track/4HTDl31KMbRxWrH778ffvV?utm_source=generator,0.671,0.744,0.0978,0.686641437,0.513,romantic
Mavilla Remix,Thaman S,https://open.spotify.com/embed/track/6U7DBulwOSNslSxzzGuTaa?utm_source=generator,0.792,0.346,0.12,0.719777109,0.12,romantic
Hey - Nenera Yuva Hero,Hamsalekha,https://open.spotify.com/embed/track/2qJjhZTRlSFMGToaNT1eiR?utm_source=generator,0.631,0.739,0.921,0.703447659,0.307,cheerful
Vathapi - Hamsadwani - Adi,Trichy L. Saravanan,https://open.spotify.com/embed/track/64LBObUGInjuCrGp0BdJUa?utm_source=generator,0.463,0.968,0.158,0.656277005,0.0356,Chill
Ceturylu Kotte,Ilaiyaraaja,https://open.spotify.com/embed/track/5W48zAKSD7mn5CbC7WfeBK?utm_source=generator,0.516,0.236,0.307,0.769450818,0.327,energetic
Mammu I Miss You,Deepthi Sayanora,https://open.spotify.com/embed/track/32fQk7N9jqGif2nH8nzzBU?utm_source=generator,0.534,0.511,0.114,0.772073065,0.0298,romantic
Oh Sunitha,Vishal Sekhar,https://open.spotify.com/embed/track/2tpRYwhooj6XmpZZFCU2wu?utm_source=generator,0.911,0.285,0.122,0.786227242,0.0809,energetic
Sannaga Veeche Challagaaliki,Ghantasala,https://open.spotify.com/embed/track/55zxMXa0zWmqqdDP7Yjpft?utm_source=generator,0.45,0.908,0.0608,0.674245359,0.0431,Chill
Bheemla Back On Duty,Thaman S,https://open.spotify.com/embed/track/0pJwJJVXazQanbOouX7rN6?utm_source=generator,0.774,0.335,0.17,0.697756191,0.148,romantic
Shava Shava,Vishal Sekhar,https://open.spotify.com/embed/track/5vfybkwQuJ3fV3QMfS8qDg?utm_source=generator,0.702,0.0229,0.0903,0.814535594,0.0532,energetic
Chilakamma Palikindi,Sathyam,https://open.spotify.com/embed/track/7GHgcbabmbI3BjuNwAR27X?utm_source=generator,0.454,0.792,0.331,0.654310319,0.0379,Chill
Vayase Oka Poolathota,K. V. Mahadevan,https://open.spotify.com/embed/track/2lElevLp2V0Ifl2Vo1S7Th?utm_source=generator,0.523,0.808,0.404,0.675020114,0.067,Chill
Kondalalo,Unnikrishnan,https://open.spotify.com/embed/track/3tnI1WyFg1BzrhnU3lhxqF?utm_source=generator,0.592,0.72,0.119,0.755177449,0.0392,Chill
Kolokoloyanna,Ghantasala,https://open.spotify.com/embed/track/1lJiPkcEyCCaIYuq0yZiTO?utm_source=generator,0.537,0.741,0.566,0.731130248,0.197,cheerful
My Name Is Bangaram,Bole Shavali,https://open.spotify.com/embed/track/4fhLf0D6Ld6HipRX6JvP60?utm_source=generator,0.771,0.376,0.0612,0.79278286,0.398,romantic
Loka Nayakuda - Come Dance With Me,Himesh Reshammiya,https://open.spotify.com/embed/track/4hzbbmBuq0xvxXsJhg3Kfc?utm_source=generator,0.809,0.246,0.115,0.75842546,0.158,energetic
Choopulu Choopulu,J. V. Raghavulu,https://open.spotify.com/embed/track/0Zx8uCFSZvb94RL2SFoHLL?utm_source=generator,0.561,0.852,0.178,0.757859293,0.0359,Chill
Samininne - Sankarabharanam - Adi (Live),Karaikudi Sambasiva Iyer,https://open.spotify.com/embed/track/0zZ0NYg5T7GBxLNFF49TQn?utm_source=generator,0.329,0.99,0.114,0.365714115,0.047,Chill
Thakadimithom,Devi Sri Prasad,https://open.spotify.com/embed/track/2eGp9IyD2SedGK5e3oFB3Q?utm_source=generator,0.952,0.0265,0.0452,0.660240174,0.244,energetic
Om Namo Nama Yavvanama,Ilaiyaraaja,https://open.spotify.com/embed/track/45lm4OTdVJWTh7YjktEFnZ?utm_source=generator,0.769,0.269,0.397,0.775499866,0.0657,energetic
Pedda Puli,Thaman S,https://open.spotify.com/embed/track/4PYJiAIsR6JlgGZbhXPPK1?utm_source=generator,0.767,0.225,0.141,0.800798594,0.145,energetic
Edho Manasu,Koti,https://open.spotify.com/embed/track/56CbeELSimAZhoP7Q3Bpow?utm_source=generator,0.748,0.777,0.714,0.759021425,0.0874,cheerful
Baby U Gonna Miss Me,Devi Sri Prasad,https://open.spotify.com/embed/track/1JPnyBur99AG0lVqriNOk2?utm_source=generator,0.725,0.00191,0.211,0.817873,0.0461,energetic
Potharam Nikhil Mudhiraju,Mana Hyderabadi Folk,https://open.spotify.com/embed/track/0OrisRgsjkfJubZFsJabtv?utm_source=generator,0.619,0.372,0.0586,0.893590393,0.196,romantic
Tella Tellani Cheera,Mani Sharma,https://open.spotify.com/embed/track/0OhbYCX4RFEEuIQJSrRhUD?utm_source=generator,0.607,0.181,0.0913,0.881045323,0.144,energetic
Nadaka Kalisina,Various Artists,https://open.spotify.com/embed/track/6WwC0lT54HpfzNBknjLk6f?utm_source=generator,0.792,0.648,0.0392,0.518370631,0.127,romantic
O Baby O Baby,Yuvan Shankar Raja,https://open.spotify.com/embed/track/50Ac9qhGcZ8lWAi3ucySuN?utm_source=generator,0.769,0.00847,0.0988,0.759974969,0.0419,energetic
Hylessa,M. M. Keeravani,https://open.spotify.com/embed/track/3BM77eR1tvoUmwkQrfUdlk?utm_source=generator,0.593,0.672,0.081,0.754700676,0.0279,romantic
Bellam Sridevi,Sai Karthik,https://open.spotify.com/embed/track/2FTTWwH9X6k04dsLjTwSI6?utm_source=generator,0.626,0.0529,0.827,0.78420096,0.23,cheerful
Nama Ramayana,M. S. Subbulakshmi,https://open.spotify.com/embed/track/2Wy9rLbeuTwEqsSBIdu3SI?utm_source=generator,0.652,0.962,0.703,0.739056587,0.0553,cheerful
Dosti,M. M. Keeravani,https://open.spotify.com/embed/track/04gj1dTfKOsir4SB70LLgS?utm_source=generator,0.681,0.507,0.108,0.710867428,0.0449,romantic
Ding Dong,Devi Sri Prasad,https://open.spotify.com/embed/track/0KLa5Yv20SsLkztFAx1qV7?utm_source=generator,0.755,0.397,0.115,0.774814506,0.23,romantic
Rathalu Rathalu,R. P. Patnaik,https://open.spotify.com/embed/track/2RFmpSIlw6Pz9pEWRwec6m?utm_source=generator,0.62,0.302,0.0333,0.800887988,0.402,energetic
Adhento Gaani Vunnapaatuga,Anirudh Ravichander,https://open.spotify.com/embed/track/6jR5F8G9ZzCEQo27UgUrN6?utm_source=generator,0.392,0.123,0.193,0.815340147,0.0504,energetic
Amma Thale,A.R. Rahman,https://open.spotify.com/embed/track/58vSmZ7K3IKN0RRz3IW8uT?utm_source=generator,0.669,0.0307,0.0768,0.799845049,0.0779,energetic
Jagadhanandha karaka - Nattai - Adi,Flute J A Jayant,https://open.spotify.com/embed/track/7iEG1ZpQ6terq6mTrNdxU4?utm_source=generator,0.503,0.949,0.1,0.680324205,0.159,Chill
Bujji,Santhosh Narayanan,https://open.spotify.com/embed/track/08aR9sL8GoaW1IdzHM6Z7n?utm_source=generator,0.888,0.0641,0.402,0.856729938,0.123,energetic
Pilla Chao,Thaman S,https://open.spotify.com/embed/track/7eT5jwHm6y2hcux3ft2Ojj?utm_source=generator,0.74,0.525,0.382,0.719389732,0.041,romantic
Diyalo Diyala,Devi Sri Prasad,https://open.spotify.com/embed/track/2atS1WwSGF1cCkWXW1Di6P?utm_source=generator,0.629,0.323,0.076,0.917846181,0.189,romantic
Nee Ooru Nee Peru,Various Artists,https://open.spotify.com/embed/track/3FYkwLS30H8Dj74iGAiTp1?utm_source=generator,0.7,0.45,0.0575,0.808277958,0.355,romantic
"Muqabla (From ""Street Dancer 3D"") [Telugu]",Yash Narvekar,https://open.spotify.com/embed/track/5LWtYEKVLEpk4FBdGhZKxy?utm_source=generator,0.821,0.0207,0.364,0.876009416,0.104,energetic
"Aaku Chaatu Pindhe (From ""Vetagadu"")",S. P. Balasubrahmanyam,https://open.spotify.com/embed/track/77lutjUK72rWmPCdkUsqQL?utm_source=generator,0.44,0.79,0.103,0.786376233,0.253,Chill
Okka Rupayi Istha,Manukota Prasad,https://open.spotify.com/embed/track/3OUo6tpqi3fVdbBoJoo8Kb?utm_source=generator,0.548,0.381,0.0908,0.91477696,0.21,romantic
Inthandamga,Devi Sri Prasad,https://open.spotify.com/embed/track/5xf92UTdzPmkKdRR7sGZjf?utm_source=generator,0.596,0.525,0.0962,0.784111565,0.16,romantic
Maro Maro,Mani Sharma,https://open.spotify.com/embed/track/2nIazCRbyNPm3IOg72e9Pi?utm_source=generator,0.794,0.0654,0.0769,0.769540213,0.0533,energetic
"Oura Ammaka Chella (From ""Apathbhandavudu"")",S. P. Balasubrahmanyam,https://open.spotify.com/embed/track/7kfaGKePbycfGRcBXpy6Vz?utm_source=generator,0.605,0.838,0.0947,0.65705176,0.0963,Chill
Paruvam Vanaga,A.R. Rahman,https://open.spotify.com/embed/track/7j10ebEZdn2gAz01HopsF2?utm_source=generator,0.43,0.631,0.0888,0.616347329,0.0347,Chill
Keechurallu,Ilaiyaraaja,https://open.spotify.com/embed/track/4FluDzXB266rMLSZ7HxZzC?utm_source=generator,0.57,0.656,0.0967,0.783187818,0.158,romantic
Oo Antava Oo Oo Antava,Devi Sri Prasad,https://open.spotify.com/embed/track/54A95PPoOFYxmehjCSbrrz?utm_source=generator,0.925,0.34,0.366,0.767037158,0.104,energetic
"Dinchak - From ""Utthara""",Suresh Bobbili,https://open.spotify.com/embed/track/58zmDsoEvGPWJYIT7MCwPg?utm_source=generator,0.533,0.153,0.239,0.76700736,0.239,energetic
Galli Pori,Shashank Sheshagiri,https://open.spotify.com/embed/track/0BtzylR9uVApdtC7xSMHS0?utm_source=generator,0.591,0.521,0.67,0.747578891,0.317,cheerful
Chedugugante Bayyam,Vidyasagar,https://open.spotify.com/embed/track/2Lq4YzC2o3KasO28n5mB4R?utm_source=generator,0.572,0.599,0.121,0.890133794,0.393,romantic
Govindha Hari Govindha,M. M. Keeravani,https://open.spotify.com/embed/track/0hne3KMxm6iXL0xDZkGllZ?utm_source=generator,0.658,0.647,0.145,0.707500223,0.0374,romantic
O Prema,Harris Jayaraj,https://open.spotify.com/embed/track/1K7BOhSKs5aWW4gZXt77Ij?utm_source=generator,0.726,0.119,0.163,0.711016419,0.0485,energetic
Julai,Devi Sri Prasad,https://open.spotify.com/embed/track/7aFFOiQbXiDQBLWqOD4AaQ?utm_source=generator,0.658,0.176,0.0498,0.868530052,0.113,energetic
Chary (Where Is The Panchakattu),Devi Sri Prasad,https://open.spotify.com/embed/track/3G9gtHhJbrqOVVGrH60nZT?utm_source=generator,0.794,0.327,0.289,0.892696445,0.194,energetic
Ramesho,Lakshmi,https://open.spotify.com/embed/track/6KmSwgAQLUXkOPv3cD9ohF?utm_source=generator,0.872,0.138,0.0505,0.861706249,0.173,energetic
Bad Boyz,Thaman S,https://open.spotify.com/embed/track/6wkPM3uZEgsh0wz1Fha4ze?utm_source=generator,0.784,0.454,0.11,0.667659942,0.0733,romantic
Raa Raa,Mani Sharma,https://open.spotify.com/embed/track/00EI0KgIyOJXYQwaXUpMUR?utm_source=generator,0.857,0.0776,0.0541,0.70893054,0.118,energetic
Bhagyada Lakshmi Baramma - Instrumental,Veena Srivani,https://open.spotify.com/embed/track/0cckP8UhJqr6XhQ3ijAuTD?utm_source=generator,0.54,0.87,0.09,0.76322298,0.0312,Chill
Blast Baby,Thaman S,https://open.spotify.com/embed/track/3uv8hL8IyFNQ2Ur0DCFosg?utm_source=generator,0.711,0.36,0.286,0.845913168,0.056,romantic
